店家名,店家名(英),地區,縣市,地址,緯度,經度,連結,營業時間(起),營業時間(迄),入住時間(起),入住時間(迄),退房時間(起),退房時間(迄),交通建議
小琉球樂嶼日出民宿,Loju Sunrise Inn,外島/離島地區,屏東縣,929屏東縣琉球鄉忠孝路1巷13-5號,22.32459997,120.3640274,https://www.google.com/search?q=%E5%B0%8F%E7%90%89%E7%90%83%E6%A8%82%E5%B6%BC%E6%97%A5%E5%87%BA&rlz=1C1CHZL_zh-TWTW900TW900&hotel_occupancy=2&sxsrf=AB5stBgrmAFHg5v7sLxKm4Kga9FIMCt-lQ%3A1690427702055&ei=NuHBZIqEA5SBmgbN3IHYDw&ved=0ahUKEwiK98v19a2AAxWUgMYKH,null,null,15:00,null,null,11:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
海明崴民宿,null,外島/離島地區,屏東縣,92942屏東縣琉球鄉忠孝路一巷1-16號,22.32447839,120.3638068,https://www.facebook.com/profile.php?id=100064842872077&locale=zh_TW,09:00,22:00,14:00,null,null,11:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
浪。境小琉球秘境民宿,null,外島/離島地區,屏東縣,929屏東縣琉球鄉忠孝路一巷2之11號,22.3248356,120.3642879,https://www.facebook.com/enjoywaves/,09:00,21:00,null,null,null,null,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
彩色屋民宿,null,外島/離島地區,屏東縣,929屏東縣琉球鄉南福村忠孝路一巷2之1號,22.32515316,120.3642705,https://liuchiutaiwan.com.tw/bnb/color/,null,null,15:00,null,null,11:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
小琉球歐若拉海景民宿,Xiaoliuqiu Aurora Seaview Homestay,外島/離島地區,屏東縣,929屏東縣琉球鄉信義路51-1號,22.32909171,120.3545748,https://liuchiutaiwan.com.tw/bnb/aurora?fbclid=IwAR3JL1GpwgYbxMx-EnhTOYzj-jyGBWAGAqT-4UYkmThBErp9l2XDiUrcWJQ,00:00,23:59,15:00,null,null,11:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
歡迎你民宿 WELCOME,WELCOME,外島/離島地區,屏東縣,92903屏東縣琉球鄉信義路9號,22.32841802,120.3581703,https://bed-and-breakfast-4555.business.site/,00:00,23:59,15:00, 18:00,00:00,23:59,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
琉星小屋,null,外島/離島地區,屏東縣,929屏東縣琉球鄉信義路3-7號,22.32823442,120.358411,https://www.starhouse.tw/room-2.html,00:00,23:59,15:00,null,null,11:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
琉宿海景莊園,null,外島/離島地區,屏東縣,929屏東縣琉球鄉信義路39號,22.32895344,120.3563366,https://liusu.tw/,08:00,22:00,15:00,null,null,10:30,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
三姐民宿,Thirld sister,外島/離島地區,屏東縣,929屏東縣琉球鄉信義路18-2號,22.32935926,120.356561,funday.tw,00:00,23:59,15:00,null,null,10:30,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
小琉球樂嶼海景民宿,null,外島/離島地區,屏東縣,92943屏東縣琉球鄉三民路1-61號,22.34216983,120.3845961,https://www.loju-seaview.idv.tw/?fbclid=IwAR3PBM5GUd4BtkI_-VhIy2NN6l_JjQyg7__UKD0Xi7yk0BYHrrAwpOh7OL4,00:00,23:59,15:00,null,null,11:00,前往達白沙尾渡船碼頭[民營]→抵達白沙尾渡船碼頭→前往目的地
海洋風情渡假旅館,null,外島/離島地區,屏東縣,929屏東縣琉球鄉民生路73之1號,22.35339753,120.3821374,http://www.my-ocean.com.tw/?fbclid=IwAR0F3Uih42F9Js6qwuUYVHGaWZL159f9ng8tXqrHDmMJAXFoVJFV6IsHjV8,08:00,21:00,14:00,null,null,10:00,前往達白沙尾渡船碼頭[民營]→抵達白沙尾渡船碼頭→前往目的地
流浪背包客棧 Liuqiu Backpackers,null,外島/離島地區,屏東縣,929屏東縣琉球鄉上福村杉板路51巷34號,22.34133914,120.3663091,liuqiubackpackers.com,00:00,23:59,15:00,null,null,11:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
小琉球雀巢背包客棧,Liuchiu Sparrow Hostel,外島/離島地區,屏東縣,929屏東縣琉球鄉民生路87號,22.35338987,120.381755,https://www.instagram.com/sparrow_hostel/,null,null,15:00,null,null,10:00,前往達白沙尾渡船碼頭[民營]→抵達白沙尾渡船碼頭→前往目的地
Sleep&go小琉球背包房,null,外島/離島地區,屏東縣,929屏東縣琉球鄉中興路289號2F,22.34600685,120.3739277,https://www.google.com/search?q=Sleep%26go%E5%B0%8F%E7%90%89%E7%90%83%E8%83%8C%E5%8C%85%E6%88%BF&rlz=1C1CHZL_zh-TWTW900TW900&oq=Sleep%26go%E5%B0%8F%E7%90%89%E7%90%83%E8%83%8C%E5%8C%85%E6%88%BF&gs_lcrp=EgZjaHJvbWUqBggAEEUYOzIGCAAQRRg7MgYIARBFGDwyBggCEEUYPDIGCAMQRRg80gEHNjMzajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,null,null,15:00,18:00,08:00,11:00,前往東港渡船碼頭[泰富輪]搭船→抵達白沙尾渡船碼頭[泰富輪]→前往目的地
 漫慢旅宿,null,外島/離島地區,屏東縣,929屏東縣琉球鄉仁愛路34號,22.33825169,120.3747671,https://www.instagram.com/slowly__inn/,null,null,15:00,20:00,08:00,11:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
暖琉背包客棧,null,外島/離島地區,屏東縣,929屏東縣琉球鄉仁愛路3-1號,22.33752562,120.3751129,https://www.google.com/search?q=%E6%9A%96%E7%90%89%E8%83%8C%E5%8C%85%E5%AE%A2%E6%A3%A7&rlz=1C1CHZL_zh-TWTW900TW900&oq=%E6%9A%96%E7%90%89%E8%83%8C%E5%8C%85%E5%AE%A2%E6%A3%A7&gs_lcrp=EgZjaHJvbWUqCQgAECMYJxiKBTIJCAAQIxgnGIoFMhMIARAuGK8BGMcBGIAEGJgFGJwF0gEHNDI5ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,00:00,23:59,15:00,17:00,08:00,11:00,前往達白沙尾渡船碼頭[民營]→抵達白沙尾渡船碼頭→前往目的地
居琉潛水背包客棧一館,Stay Liuqiu Diving Hostel,外島/離島地區,屏東縣,929屏東縣琉球鄉中華路42-12號,22.34473109,120.3688026,https://stayliuqiu.com/,00:00,23:59,15:00,22:00,null,11:00,前往東港渡船碼頭[泰富輪]搭船→抵達白沙尾渡船碼頭[泰富輪]→前往目的地
Slack BnB,null,外島/離島地區,屏東縣,929屏東縣琉球鄉衫板路51巷86號,22.34182723,120.3660978,https://www.facebook.com/p/Slack-bnb-100077507205909/,00:00,23:59,15:00,20:00,11:00,12:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
琉Chill背包客棧,null,外島/離島地區,屏東縣,929屏東縣琉球鄉仁愛路44之5號,22.33807077,120.375222,https://www.liuchill.com/,09:00,17:00,null,null,null,null,前往東港渡船碼頭搭船→抵達大福渡船碼頭→前往目的地
居琉潛水背包客棧二館,Stay Liuqiu Diving Hostel,外島/離島地區,屏東縣,929屏東縣琉球鄉三民路283號,22.35249978,120.3826157,https://stayliuqiu.com/,00:00,23:59,15:00,22:00,null,11:00,前往東港渡船碼頭[泰富輪]搭船→抵達白沙尾渡船碼頭[泰富輪]→前往目的地
小島，走走,Walking Island,外島/離島地區,屏東縣,929屏東縣琉球鄉中山路26-3號,22.34876314,120.3790331,https://workislandbnb.com/,09:00,22:00,15:00,null,null,11:00,前往東港渡船碼頭搭船→抵達白沙尾渡船碼頭[泰富輪]→前往目的地
黑背包, Black Backpack,外島/離島地區,屏東縣,929屏東縣琉球鄉相埔路16號,22.34532999,120.3750167,https://workislandbnb.com/,08:00,21:00,15:00,18:00,null,11:00,前往東港渡船碼頭搭船→抵達白沙尾渡船碼頭[泰富輪]→前往目的地
嶼海生活背包宿,tuà-hái,外島/離島地區,屏東縣,92941屏東縣琉球鄉民生路87號2樓,22.35357147,120.3819783,tuahaitw.wixsite.com/tuahaitw,00:00,23:59,15:00,22:00,null,11:00,前往東港渡船碼頭搭船→抵達白沙尾渡船碼頭[泰富輪]→前往目的地
LQ膠囊輕旅-LIUQIU,Liuqiu,外島/離島地區,屏東縣,929屏東縣琉球鄉中正路1巷44號929,22.32948473,120.3590127,https://www.facebook.com/LIUQIU2468/,00:00,23:59,15:00,20:00,00:00,23:59,前往東港渡船碼頭搭船→抵達大福渡船碼頭→前往目的地
小琉球野原星之宿,Ye Yuan Star Homestay,外島/離島地區,屏東縣,929屏東縣琉球鄉復興路173號,22.34983227,120.3743467,https://www.facebook.com/p/%E5%B0%8F%E7%90%89%E7%90%83%E9%87%8E%E5%8E%9F%E6%98%9F%E4%B9%8B%E5%AE%BF-100075868337602/?paipv=0&eav=Afb77dzVM5jVfXJOkbB04INp_p3DsKx74uMlM0RrpNLm_5XmmKnQrP9G9m2d-ilB0_M&_rdr,07:00,12:00,14:00,19:00,07:00,11:00,前往東港渡船碼頭[泰富輪]搭船→抵達白沙尾渡船碼頭[泰富輪]→前往目的地
小琉球獵戶座背包寨,Star Orion Backpacker Hostel,外島/離島地區,屏東縣,929屏東縣琉球鄉中華路118號,22.34524498,120.3728239,https://www.google.com/search?q=%E5%B0%8F%E7%90%89%E7%90%83%E7%8D%B5%E6%88%B6%E5%BA%A7%E8%83%8C%E5%8C%85%E5%AF%A8&rlz=1C1CHZL_zh-TWTW900TW900&hotel_occupancy=2&biw=1920&bih=969&sxsrf=AB5stBgMBZ9OuDnPAbs13MpPg3XV-QK3Pg%3A1690440355819&ei=oxLCZPLJMY__-Qbgur,null,null,15:00,22:00,06:00,12:00,前往東港渡船碼頭[泰富輪]搭船→抵達白沙尾渡船碼頭[泰富輪]→前往目的地
InnOcean 在海裡潛水旅宿,Innocean or In ocean.,外島/離島地區,屏東縣,929屏東縣琉球鄉中山路6-4號,22.34437855,120.3751217,https://www.facebook.com/InnOceanDiving/,00:00,23:59,15:00,21:00,00:00,11:00,前往東港渡船碼頭[泰富輪]搭船→抵達白沙尾渡船碼頭[泰富輪]→前往目的地
上福民宿 ,null,外島/離島地區,屏東縣,929屏東縣琉球鄉相埔路79-6號,22.34688127,120.3717725,https://www.facebook.com/black8611516/?locale=zh_TW,00:00,23:59,15:00,18:00,08:00,11:00,前往東港渡船碼頭[公營]搭船→抵達大福渡船碼頭→前往目的地
自由空間旅宿 ,Freezone hostel,外島/離島地區,屏東縣,929屏東縣琉球鄉中山路51-5號2樓,22.34867537,120.3786839,https://www.facebook.com/profile.php?id=100063587155683,00:00,23:59,15:00,18:00,09:00,12:00,前往東港渡船碼頭[泰富輪]搭船→抵達白沙尾渡船碼頭[泰富輪]→前往目的地
Sleep&go小琉球背包房,null,外島/離島地區,屏東縣,929屏東縣琉球鄉中興路289號2F,22.34599858,120.3739262,https://www.google.com/search?q=Sleep%26go%E5%B0%8F%E7%90%89%E7%90%83%E8%83%8C%E5%8C%85%E6%88%BF&rlz=1C1CHZL_zh-TWTW900TW900&oq=Sleep%26go%E5%B0%8F%E7%90%89%E7%90%83%E8%83%8C%E5%8C%85%E6%88%BF&gs_lcrp=EgZjaHJvbWUqBggAEEUYOzIGCAAQRRg7MgYIARBFGDsyBggCEEUYPDIGCAMQRRg8MgYIBBBFGD3SAQc0MDZqMGo0qAIAsAIA&sourceid=chrome&ie=UTF-8,00:00,23:59,15:00,18:00,08:00,11:00,前往東港渡船碼頭[泰富輪]搭船→抵達白沙尾渡船碼頭[泰富輪]→前往目的地
小琉球純 住宿True Hostel Xiao liuqiu,True Hostel Xiao liuqiu,外島/離島地區,屏東縣,929屏東縣琉球鄉三民路215號,22.35109136,120.384165,https://www.facebook.com/truehostelliuqiu/?locale=zh_TW,00:00,23:59,09:00,18:00,null,11:00,前往東港渡船碼頭[泰富輪]搭船→抵達白沙尾渡船碼頭[泰富輪]→前往目的地
Lixia Hostel 立夏旅宿,Lixia Hostel,外島/離島地區,屏東縣,929屏東縣琉球鄉本漁路189號小琉球,22.35028241,120.3803536,https://booking.owlting.com/lixiahostelliuqiu?lang=zh_TW&start=2023-07-27&end=2023-07-28&adult=1&child=0&infant=0,00:00,23:59,15:00,22:00,07:00,11:00,前往東港渡船碼頭[泰富輪]搭船→抵達白沙尾渡船碼頭[泰富輪]→前往目的地
小琉球船屋特色民宿,null,外島/離島地區,屏東縣,929屏東縣琉球鄉中山路224號,22.35223925,120.3820783,https://ship.jianjhu.com.tw/,08:00,23:00,15:00,23:30,08:00,11:00,前往東港渡船碼頭[泰富輪]搭船→抵達白沙尾渡船碼頭[泰富輪]→前往目的地
小琉球星月旅店,Moon Star Villa,外島/離島地區,屏東縣,929屏東縣琉球鄉中山路116號,22.35142447,120.3813594,https://www.msvilla.com.tw/,08:00,22:00,15:00,21:00,10:00,11:00,前往東港渡船碼頭[泰富輪]搭船→抵達白沙尾渡船碼頭[泰富輪]→前往目的地
小琉球嗚啦啦聚所 oh la la Hostel,oh la la Hostel,外島/離島地區,屏東縣,929屏東縣琉球鄉民族路88之1號1樓,22.35086102,120.3768182,https://www.facebook.com/ohlala.liuchiu/?locale=zh_TW,00:00,23:59,15:00,17:00,10:00,11:00,前往東港渡船碼頭[泰富輪]搭船→抵達白沙尾渡船碼頭[泰富輪]→前往目的地
燕燕青年旅店 Swallows Hostel, Swallows Hostel,外島/離島地區,屏東縣,929屏東縣琉球鄉三民路20-3號,22.34581454,120.3872745,https://www.facebook.com/swallowshostel/?locale=zh_TW,00:00,23:59,15:00,19:00,08:00,11:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
旅.Highway,Highway,外島/離島地區,屏東縣,929屏東縣琉球鄉復興路2之16號,22.33986896,120.3641047,https://www.facebook.com/profile.php?id=100063472493601&paipv=0&eav=AfY01gPBV_w2D8iFbP8vYAfKf9frJ1V9oL2_kvKzw52JXfROkgWwbGXg8MyNdGntyVk&_rdr,00:00,23:59,15:00,21:00,null,12:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
萊克民宿-小琉球民宿 包棟,null,外島/離島地區,屏東縣,92941屏東縣琉球鄉中山路11-1號,22.34429349,120.3746582,https://site.traiwan.com/LaiKeBnB/index.html,00:00,23:59,14:00,18:00,08:00,11:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
墨坊 - 海廢基地Morefun,Morefun,外島/離島地區,屏東縣,92942屏東縣琉球鄉杉板路102號,22.34126879,120.3686944,https://www.facebook.com/p/%E5%A2%A8%E5%9D%8A-%E6%B5%B7%E5%BB%A2%E5%9F%BA%E5%9C%B0Morefun-100076196802540/?paipv=0&eav=AfbqyD_N-O-5TsPndinLdDPNRjCK7fnZ_AyIsSfsQaU2chbpbgUum1W1MQqJL_sNbxg&_rdr,00:00,23:59,15:00,null,null,11:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
琉意旅宿,Liuone,外島/離島地區,屏東縣,929屏東縣琉球鄉中正路1巷8號,22.32975385,120.3586609,https://www.facebook.com/liuoneinn/,00:00,23:59,15:00,18:00,11:00,11:30,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
小琉球彼空映旅宿,Beacon Inn,外島/離島地區,屏東縣,929屏東縣琉球鄉杉福村復興路169之61號,22.34913525,120.3716671,https://beaconinn.weebly.com/?fbclid=IwAR33LWXVaJ3q4avw6adpRJNmW10DiEEznE7WLVFM1On2nmAUvxC6x50aUe0,09:00,18:00,15:00,11:00,null,18:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
濱境行旅 Begin Inn,Begin Inn,外島/離島地區,屏東縣,929屏東縣琉球鄉中興路No. 19-3,22.3332163,120.3618554,https://www.facebook.com/begin929/,00:00,23:59,15:00,21:00,09:00,11:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
小琉球皮亞諾旅店,Piano Hotel,外島/離島地區,屏東縣,929屏東縣琉球鄉仁愛路42號,22.33775954,120.3752925,site.traiwan.com/piano.1259/index.html,00:00,23:59,15:00,17:00,08:00,11:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
正好友生態環保旅店,True-FDs Inn,外島/離島地區,屏東縣,929屏東縣琉球鄉中山路153號,22.35213574,120.3818531,https://www.truefds929.com/,09:30,22:00,14:00,15:00,08:00,10:00,前往達白沙尾渡船碼頭[民營]→抵達白沙尾渡船碼頭→前往目的地
快樂小屋,Happy House,外島/離島地區,屏東縣,929屏東縣琉球鄉復興路8之16號,22.34410228,120.3674602,https://www.happyhousebnb.com.tw/,00:00,23:59,15:00,20:00,null,11:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
屏東小琉球海之旅民宿,Sea Travel,外島/離島地區,屏東縣,929屏東縣琉球鄉三民路29-1號,22.34518176,120.3870889,site.traiwan.com/seatravel/index.html,00:00,23:59,14:00,18:00,07:00,11:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
小琉球琉漾民宿,null,外島/離島地區,屏東縣,92942屏東縣琉球鄉忠孝路184-1號,22.33093326,120.3641003,https://www.facebook.com/liuyanghostal/,00:00,23:59,15:00,20:30,11:00,12:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
琉客棧民宿,LIOU KE JHAN Hostel,外島/離島地區,屏東縣,929屏東縣琉球鄉中興路54之26號,22.33556501,120.3653856,https://www.facebook.com/profile.php?id=100063848122640,09:00,21:00,15:00,17:00,08:00,11:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
Xpb民宿,null,外島/離島地區,屏東縣,929屏東縣琉球鄉中正路124-1號,22.33202882,120.3659103,https://xpb.mystrikingly.com/,null,null,14:00,null,null,12:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
小琉球朵小路北歐民宿(Secret Path B&B),ecret Path B&B,外島/離島地區,屏東縣,929屏東縣琉球鄉復興路163-2號,22.3510029,120.3743884,https://www.moln929.com.tw/,08:00,18:00,15:00,18:00,08:00,11:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
樓仔厝,null,外島/離島地區,屏東縣,929屏東縣琉球鄉中山路206號,22.35194671,120.3819036,https://www.google.com/search?q=%E5%B0%8F%E7%90%89%E7%90%83+%E6%A8%93%E4%BB%94%E5%8E%9D%E6%B0%91%E5%AE%BF&rlz=1C1CHZL_zh-TWTW900TW900&sxsrf=AB5stBh7lfuHaMjmvuoVBwb3wGqMjWTRjQ%3A1690443633026&ei=cR_CZOKWAebK2roP-Jyc2As&hotel_occupancy=2&ved=0ahUKEwiik4misa,null,null,14:00,19:00,08:00,11:00,前往達白沙尾渡船碼頭[民營]→抵達白沙尾渡船碼頭→前往目的地
晴空宿,sky home,外島/離島地區,屏東縣,929屏東縣琉球鄉上杉路80之1號,22.34286244,120.3684489,myskyhome.com.tw,08:00,22:00,15:00,null,null,11:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
空中花園聖誕屋,null,外島/離島地區,屏東縣,929屏東縣琉球鄉三民路297號,22.35271416,120.3823917,https://www.google.com/search?q=%E7%A9%BA%E4%B8%AD%E8%8A%B1%E5%9C%92%E8%81%96%E8%AA%95%E5%B1%8B&rlz=1C1CHZL_zh-TWTW900TW900&hotel_occupancy=2&sxsrf=AB5stBjleJNaA3rfEC8i4sBmJ5B9E3REww%3A1690444218136&ei=uiHCZN7rB7_L2roPgaKG2As&ved=0ahUKEwjesIm5s66AAxW_pVYB,null,null,null,null,null,null,前往達白沙尾渡船碼頭[民營]→抵達白沙尾渡船碼頭→前往目的地
微浮包棟民宿,Smile Wave,外島/離島地區,屏東縣,929屏東縣琉球鄉中山路81-1號,22.35012975,120.3796398,https://liuqiusmilewave.mystrikingly.com/?fbclid=IwAR0jthst-2MNc2LfEiSKkOVZ9qmjxy-qFlXmgbwC1pujlydGOVhR2UIRBDM,null,null,15:00,18:00,10:00,11:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
36潛旅店,null,外島/離島地區,屏東縣,929屏東縣琉球鄉三民路36號,22.34634442,120.3880366,aguidive.com,00:00,23:59,15:00,16:00,null,11:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
玩BOX Show琉球民宿,null,外島/離島地區,屏東縣,929屏東縣琉球鄉上杉路250之6號,22.34779906,120.3660909,https://www.facebook.com/profile.php?id=100063643374086,08:00,21:00,15:00,19:30,08:00,11:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
小琉球【我們這一家輕旅宿】,null,外島/離島地區,屏東縣,929屏東縣琉球鄉上杉路130巷30號,22.34467758,120.3673092,https://www.facebook.com/profile.php?id=100065352786447,00:00,23:59,15:00,18:00,08:00,11:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
七武海旅宿,null,外島/離島地區,屏東縣,929屏東縣琉球鄉相埔路102號,22.34727677,120.3707178,https://www.surroundedbythesea.com/,00:00,23:59,15:00,null,null,11:00,前往東港渡船碼頭[公營]→抵達大福渡船碼頭→前往目的地
